,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,曜日
1101,2021-01-23 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1102,2021-01-23 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1103,2021-01-23 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Saturday
1104,2021-01-24 09:00:00,0,0,0,5,5,5,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,Sunday
1105,2021-01-24 09:15:00,0,10,5,5,5,5,0,0,0,5,10,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,6,Sunday
1106,2021-01-24 09:30:00,0,15,5,5,5,5,0,0,0,5,10,0,5,0,5,0,0,5,0,0,0,5,5,0,0,0,6,Sunday
1107,2021-01-24 09:45:00,0,20,5,5,5,5,0,0,0,5,10,0,5,0,5,0,0,5,0,0,0,5,5,0,0,0,6,Sunday
1108,2021-01-24 10:00:00,0,15,10,5,5,5,30,0,0,5,10,0,5,5,5,0,0,5,5,5,0,5,5,0,0,0,6,Sunday
1109,2021-01-24 10:15:00,0,10,5,5,10,5,20,10,0,5,10,5,5,5,5,0,5,5,5,5,0,5,5,0,0,0,6,Sunday
1110,2021-01-24 10:30:00,0,5,5,5,10,5,10,10,0,5,10,5,5,5,5,0,5,5,5,5,0,5,5,0,0,0,6,Sunday
1111,2021-01-24 10:45:00,0,5,5,5,10,5,20,10,0,5,10,5,5,5,5,0,5,5,5,5,0,5,5,0,0,0,6,Sunday
1112,2021-01-24 11:00:00,0,5,5,5,5,5,5,10,0,5,10,5,5,5,5,0,5,5,5,5,0,5,5,0,0,0,6,Sunday
1113,2021-01-24 11:15:00,0,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1114,2021-01-24 11:30:00,0,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1115,2021-01-24 11:45:00,0,5,5,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,6,Sunday
1116,2021-01-24 12:00:00,0,5,5,5,5,5,20,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1117,2021-01-24 12:15:00,0,5,5,5,5,5,5,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1118,2021-01-24 12:30:00,0,5,5,5,5,5,20,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1119,2021-01-24 12:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1120,2021-01-24 13:00:00,5,5,5,5,5,5,20,5,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1121,2021-01-24 13:15:00,5,5,5,5,5,5,10,5,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1122,2021-01-24 13:30:00,5,5,5,5,5,10,25,5,0,5,10,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1123,2021-01-24 13:45:00,5,5,5,5,5,5,10,10,0,5,10,5,5,0,5,5,5,5,5,5,0,5,5,0,0,5,6,Sunday
1124,2021-01-24 14:00:00,5,5,5,5,20,10,30,5,0,5,10,5,10,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1125,2021-01-24 14:15:00,5,5,5,5,15,5,15,5,0,0,10,5,10,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1126,2021-01-24 14:30:00,5,5,5,5,10,5,5,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,6,Sunday
1127,2021-01-24 14:45:00,5,5,5,5,10,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1128,2021-01-24 15:00:00,5,5,5,5,10,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1129,2021-01-24 15:15:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1130,2021-01-24 15:30:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1131,2021-01-24 15:45:00,5,5,5,5,5,5,25,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1132,2021-01-24 16:00:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1133,2021-01-24 16:15:00,5,5,5,5,5,5,30,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1134,2021-01-24 16:30:00,5,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1135,2021-01-24 16:45:00,5,5,10,5,5,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,6,Sunday
1136,2021-01-24 17:00:00,5,5,5,5,5,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1137,2021-01-24 17:15:00,5,5,5,5,5,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1138,2021-01-24 17:30:00,5,5,5,5,5,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1139,2021-01-24 17:45:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1140,2021-01-24 18:00:00,5,5,5,5,5,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1141,2021-01-24 18:15:00,5,5,5,5,5,5,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,6,Sunday
1142,2021-01-24 18:30:00,5,5,5,5,5,5,10,15,0,5,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,6,Sunday
1143,2021-01-24 18:45:00,5,5,5,5,5,5,0,0,0,5,10,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,6,Sunday
1144,2021-01-24 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1145,2021-01-24 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1146,2021-01-24 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1147,2021-01-24 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1148,2021-01-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1149,2021-01-24 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1150,2021-01-24 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1151,2021-01-24 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
1152,2021-01-25 09:00:00,0,5,0,5,5,5,0,0,0,0,10,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,Monday
1153,2021-01-25 09:15:00,0,10,0,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,0,Monday
1154,2021-01-25 09:30:00,0,15,5,10,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,0,Monday
1155,2021-01-25 09:45:00,0,15,5,5,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,0,Monday
1156,2021-01-25 10:00:00,0,10,10,5,20,5,30,10,0,5,10,5,5,0,5,5,0,5,5,0,0,5,5,0,0,0,0,Monday
1157,2021-01-25 10:15:00,0,10,10,5,20,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1158,2021-01-25 10:30:00,0,5,10,5,20,5,5,10,0,10,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1159,2021-01-25 10:45:00,0,10,10,5,25,5,20,10,0,10,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1160,2021-01-25 11:00:00,0,5,5,5,25,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1161,2021-01-25 11:15:00,0,5,5,5,25,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1162,2021-01-25 11:30:00,0,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,Monday
1163,2021-01-25 11:45:00,0,5,5,5,20,5,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1164,2021-01-25 12:00:00,0,5,5,5,25,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1165,2021-01-25 12:15:00,0,5,5,5,25,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1166,2021-01-25 12:30:00,0,5,5,5,15,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1167,2021-01-25 12:45:00,0,5,5,5,15,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1168,2021-01-25 13:00:00,0,5,5,5,25,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1169,2021-01-25 13:15:00,0,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1170,2021-01-25 13:30:00,0,5,5,5,20,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1171,2021-01-25 13:45:00,0,5,10,5,40,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,0,Monday
1172,2021-01-25 14:00:00,0,5,10,5,35,10,10,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,Monday
1173,2021-01-25 14:15:00,0,5,10,5,20,5,15,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,Monday
1174,2021-01-25 14:30:00,0,5,10,5,10,5,10,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,Monday
1175,2021-01-25 14:45:00,0,5,5,5,20,5,20,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1176,2021-01-25 15:00:00,0,5,5,5,15,5,5,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1177,2021-01-25 15:15:00,0,5,5,5,20,5,30,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1178,2021-01-25 15:30:00,0,5,10,5,15,5,10,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1179,2021-01-25 15:45:00,0,5,10,5,15,10,25,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1180,2021-01-25 16:00:00,0,5,15,5,15,5,10,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1181,2021-01-25 16:15:00,0,5,15,5,10,5,5,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1182,2021-01-25 16:30:00,0,5,10,5,15,5,15,10,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1183,2021-01-25 16:45:00,5,5,10,5,20,5,10,10,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,Monday
1184,2021-01-25 17:00:00,15,5,10,5,20,5,20,10,0,25,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1185,2021-01-25 17:15:00,20,5,15,5,10,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1186,2021-01-25 17:30:00,10,5,15,5,10,5,25,15,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1187,2021-01-25 17:45:00,15,5,15,0,5,5,10,0,0,20,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,Monday
1188,2021-01-25 18:00:00,20,5,5,0,5,5,25,0,0,25,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0,0,Monday
1189,2021-01-25 18:15:00,20,5,10,0,5,5,15,0,0,30,10,5,5,5,5,5,5,5,5,5,10,5,5,0,0,0,0,Monday
1190,2021-01-25 18:30:00,15,5,10,0,5,5,5,0,0,25,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,0,Monday
1191,2021-01-25 18:45:00,0,5,0,0,5,5,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,0,Monday
1192,2021-01-25 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1193,2021-01-25 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1194,2021-01-25 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1195,2021-01-25 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1196,2021-01-25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1197,2021-01-25 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1198,2021-01-25 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1199,2021-01-25 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
1200,2021-01-26 09:00:00,0,5,5,0,5,0,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,1,Tuesday
1201,2021-01-26 09:15:00,0,5,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,1,Tuesday
1202,2021-01-26 09:30:00,0,10,10,15,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,1,Tuesday
1203,2021-01-26 09:45:00,0,10,10,20,10,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,1,Tuesday
1204,2021-01-26 10:00:00,0,10,20,30,25,5,5,10,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1205,2021-01-26 10:15:00,0,5,10,25,25,5,15,10,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1206,2021-01-26 10:30:00,0,5,10,15,25,5,5,10,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1207,2021-01-26 10:45:00,0,5,5,5,25,5,20,10,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1208,2021-01-26 11:00:00,0,5,10,5,25,10,5,10,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1209,2021-01-26 11:15:00,0,5,10,10,30,10,25,5,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1210,2021-01-26 11:30:00,0,5,5,10,35,10,10,5,0,5,10,5,5,5,5,5,5,5,0,5,0,5,5,0,0,0,1,Tuesday
1211,2021-01-26 11:45:00,0,5,5,5,30,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1212,2021-01-26 12:00:00,0,5,5,5,25,10,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1213,2021-01-26 12:15:00,0,5,5,5,20,10,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1214,2021-01-26 12:30:00,0,5,5,5,20,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1215,2021-01-26 12:45:00,0,5,5,5,20,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1216,2021-01-26 13:00:00,0,5,5,5,20,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1217,2021-01-26 13:15:00,0,5,10,5,25,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1218,2021-01-26 13:30:00,0,5,10,5,20,10,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1219,2021-01-26 13:45:00,5,10,10,5,15,10,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1220,2021-01-26 14:00:00,5,5,10,5,25,15,30,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,1,Tuesday
1221,2021-01-26 14:15:00,5,5,5,5,20,15,15,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,1,Tuesday
1222,2021-01-26 14:30:00,5,5,5,5,20,10,5,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,1,Tuesday
1223,2021-01-26 14:45:00,5,5,5,5,20,5,20,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1224,2021-01-26 15:00:00,5,5,5,5,20,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1225,2021-01-26 15:15:00,5,5,5,5,20,10,25,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1226,2021-01-26 15:30:00,5,5,5,5,25,10,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1227,2021-01-26 15:45:00,5,5,5,10,15,10,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1228,2021-01-26 16:00:00,5,5,5,10,10,15,10,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1229,2021-01-26 16:15:00,5,5,5,10,20,15,30,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1230,2021-01-26 16:30:00,5,5,5,15,20,10,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1231,2021-01-26 16:45:00,5,5,5,10,20,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,Tuesday
1232,2021-01-26 17:00:00,5,5,5,15,20,5,25,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1233,2021-01-26 17:15:00,5,5,5,10,20,5,10,15,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1234,2021-01-26 17:30:00,5,5,5,15,15,10,25,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1235,2021-01-26 17:45:00,5,5,5,15,10,10,10,0,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1236,2021-01-26 18:00:00,5,5,10,20,5,5,30,0,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1237,2021-01-26 18:15:00,5,5,15,15,5,5,15,0,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,Tuesday
1238,2021-01-26 18:30:00,5,5,15,10,5,5,0,0,0,25,10,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,1,Tuesday
1239,2021-01-26 18:45:00,5,5,10,10,5,5,0,0,0,0,0,5,5,5,0,5,5,5,5,5,0,5,0,0,0,0,1,Tuesday
1240,2021-01-26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1241,2021-01-26 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1242,2021-01-26 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1243,2021-01-26 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1244,2021-01-26 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1245,2021-01-26 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1246,2021-01-26 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1247,2021-01-26 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
1248,2021-01-27 09:00:00,0,0,5,5,0,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,Wednesday
1249,2021-01-27 09:15:00,0,0,5,5,0,5,0,0,0,5,0,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,Wednesday
1250,2021-01-27 09:30:00,0,10,10,15,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,2,Wednesday
1251,2021-01-27 09:45:00,0,15,20,15,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,2,Wednesday
1252,2021-01-27 10:00:00,0,10,20,15,0,5,5,10,0,5,0,5,5,5,5,5,0,5,5,0,0,5,5,0,0,0,2,Wednesday
1253,2021-01-27 10:15:00,0,5,10,15,0,5,15,10,0,5,10,5,5,5,5,5,5,5,5,0,0,5,5,0,0,0,2,Wednesday
1254,2021-01-27 10:30:00,0,5,10,10,0,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
1255,2021-01-27 10:45:00,0,5,10,10,15,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
1256,2021-01-27 11:00:00,0,5,10,5,20,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
1257,2021-01-27 11:15:00,0,5,5,5,20,5,25,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
1258,2021-01-27 11:30:00,0,5,5,5,20,5,10,10,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,2,Wednesday
1259,2021-01-27 11:45:00,0,5,5,5,15,5,30,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1260,2021-01-27 12:00:00,0,5,5,5,15,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1261,2021-01-27 12:15:00,0,5,5,5,20,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1262,2021-01-27 12:30:00,0,5,5,5,25,5,15,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1263,2021-01-27 12:45:00,0,5,5,5,15,5,5,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1264,2021-01-27 13:00:00,0,5,5,5,25,5,20,10,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1265,2021-01-27 13:15:00,0,5,5,5,20,5,5,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1266,2021-01-27 13:30:00,0,5,5,5,15,5,5,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1267,2021-01-27 13:45:00,0,5,5,5,30,5,10,5,0,5,10,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,2,Wednesday
1268,2021-01-27 14:00:00,0,5,5,5,25,5,30,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,Wednesday
1269,2021-01-27 14:15:00,0,5,5,10,25,5,15,5,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,Wednesday
1270,2021-01-27 14:30:00,0,5,5,25,25,5,5,10,0,0,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,Wednesday
1271,2021-01-27 14:45:00,0,5,5,25,30,5,20,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1272,2021-01-27 15:00:00,5,5,5,10,20,10,5,10,0,20,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1273,2021-01-27 15:15:00,5,5,5,5,15,15,25,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1274,2021-01-27 15:30:00,5,5,5,5,20,0,5,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1275,2021-01-27 15:45:00,5,5,5,5,20,0,25,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1276,2021-01-27 16:00:00,5,5,5,5,20,0,10,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1277,2021-01-27 16:15:00,5,5,5,10,20,5,30,5,0,5,10,15,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1278,2021-01-27 16:30:00,5,5,5,10,15,15,15,5,0,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1279,2021-01-27 16:45:00,5,5,5,10,15,10,5,10,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,Wednesday
1280,2021-01-27 17:00:00,5,5,5,5,5,15,20,10,0,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
1281,2021-01-27 17:15:00,5,5,5,5,5,10,5,10,0,30,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,Wednesday
